file,LanguageEnvy,CrossRespDecl,ShotgunSurgery,EncapsulationBypass,fault_prone,Release_File
medialibrary/src/org/videolan/medialibrary/media/Genre.java,0,0,0,1,0,vlc-3.0.96.csv
vlc-android/src/org/videolan/vlc/gui/video/VideoPlayerActivity.java,1,0,0,0,1,vlc-3.0.96.csv
libvlc/src/org/videolan/libvlc/MediaDiscoverer.java,0,0,0,1,0,vlc-3.0.96.csv
medialibrary/jni/medialibrary.cpp,0,0,69,0,0,vlc-3.0.96.csv
libvlc/src/org/videolan/libvlc/VLCObject.java,0,0,0,1,0,vlc-3.0.96.csv
medialibrary/src/org/videolan/medialibrary/media/MediaWrapper.java,0,0,0,1,0,vlc-3.0.96.csv
libvlc/src/org/videolan/libvlc/MediaPlayer.java,0,0,0,1,0,vlc-3.0.96.csv
libvlc/src/org/videolan/libvlc/Dialog.java,0,0,0,1,0,vlc-3.0.96.csv
medialibrary/src/org/videolan/medialibrary/media/Folder.java,0,0,0,1,0,vlc-3.0.96.csv
medialibrary/src/org/videolan/medialibrary/media/Album.java,0,0,0,1,0,vlc-3.0.96.csv
medialibrary/src/org/videolan/medialibrary/media/SearchAggregate.java,0,0,0,1,0,vlc-3.0.96.csv
medialibrary/src/org/videolan/medialibrary/media/HistoryItem.java,0,0,0,1,0,vlc-3.0.96.csv
medialibrary/src/org/videolan/medialibrary/Medialibrary.java,1,0,0,0,0,vlc-3.0.96.csv
medialibrary/src/org/videolan/medialibrary/media/Playlist.java,0,0,0,1,0,vlc-3.0.96.csv
libvlc/src/org/videolan/libvlc/Media.java,0,0,0,1,0,vlc-3.0.96.csv
medialibrary/src/org/videolan/medialibrary/media/Artist.java,0,0,0,1,0,vlc-3.0.96.csv
libvlc/src/org/videolan/libvlc/media/MediaPlayer.java,0,0,0,1,0,vlc-3.0.96.csv
libvlc/src/org/videolan/libvlc/RendererDiscoverer.java,0,0,0,1,0,vlc-3.0.96.csv
medialibrary/src/org/videolan/medialibrary/media/Genre.java,0,0,0,1,0,vlc-3.1.0.csv
vlc-android/src/org/videolan/vlc/gui/video/VideoPlayerActivity.java,1,0,0,0,1,vlc-3.1.0.csv
libvlc/src/org/videolan/libvlc/MediaDiscoverer.java,0,0,0,1,0,vlc-3.1.0.csv
medialibrary/jni/medialibrary.cpp,0,0,69,0,0,vlc-3.1.0.csv
libvlc/src/org/videolan/libvlc/VLCObject.java,0,0,0,1,0,vlc-3.1.0.csv
medialibrary/src/org/videolan/medialibrary/media/MediaWrapper.java,0,0,0,1,0,vlc-3.1.0.csv
libvlc/src/org/videolan/libvlc/MediaPlayer.java,0,0,0,1,1,vlc-3.1.0.csv
libvlc/src/org/videolan/libvlc/Dialog.java,0,0,0,1,1,vlc-3.1.0.csv
medialibrary/src/org/videolan/medialibrary/media/Folder.java,0,0,0,1,0,vlc-3.1.0.csv
medialibrary/src/org/videolan/medialibrary/media/Album.java,0,0,0,1,0,vlc-3.1.0.csv
medialibrary/src/org/videolan/medialibrary/media/SearchAggregate.java,0,0,0,1,0,vlc-3.1.0.csv
medialibrary/src/org/videolan/medialibrary/media/HistoryItem.java,0,0,0,1,0,vlc-3.1.0.csv
medialibrary/src/org/videolan/medialibrary/Medialibrary.java,1,0,0,0,0,vlc-3.1.0.csv
medialibrary/src/org/videolan/medialibrary/media/Playlist.java,0,0,0,1,0,vlc-3.1.0.csv
libvlc/src/org/videolan/libvlc/Media.java,0,0,0,1,0,vlc-3.1.0.csv
medialibrary/src/org/videolan/medialibrary/media/Artist.java,0,0,0,1,0,vlc-3.1.0.csv
libvlc/src/org/videolan/libvlc/media/MediaPlayer.java,0,0,0,1,1,vlc-3.1.0.csv
libvlc/src/org/videolan/libvlc/RendererDiscoverer.java,0,0,0,1,0,vlc-3.1.0.csv
medialibrary/src/org/videolan/medialibrary/media/Genre.java,0,0,0,1,0,vlc-3.1.2.csv
vlc-android/src/org/videolan/vlc/gui/video/VideoPlayerActivity.java,1,0,0,0,1,vlc-3.1.2.csv
libvlc/src/org/videolan/libvlc/MediaDiscoverer.java,0,0,0,1,0,vlc-3.1.2.csv
medialibrary/jni/medialibrary.cpp,0,0,69,0,0,vlc-3.1.2.csv
libvlc/src/org/videolan/libvlc/VLCObject.java,0,0,0,1,0,vlc-3.1.2.csv
medialibrary/src/org/videolan/medialibrary/media/MediaWrapper.java,0,0,0,1,0,vlc-3.1.2.csv
libvlc/src/org/videolan/libvlc/MediaPlayer.java,0,0,0,1,0,vlc-3.1.2.csv
libvlc/src/org/videolan/libvlc/Dialog.java,0,0,0,1,1,vlc-3.1.2.csv
medialibrary/src/org/videolan/medialibrary/media/Folder.java,0,0,0,1,0,vlc-3.1.2.csv
medialibrary/src/org/videolan/medialibrary/media/Album.java,0,0,0,1,0,vlc-3.1.2.csv
medialibrary/src/org/videolan/medialibrary/media/SearchAggregate.java,0,0,0,1,0,vlc-3.1.2.csv
medialibrary/src/org/videolan/medialibrary/media/HistoryItem.java,0,0,0,1,0,vlc-3.1.2.csv
medialibrary/src/org/videolan/medialibrary/Medialibrary.java,1,0,0,0,0,vlc-3.1.2.csv
medialibrary/src/org/videolan/medialibrary/media/Playlist.java,0,0,0,1,0,vlc-3.1.2.csv
libvlc/src/org/videolan/libvlc/Media.java,0,0,0,1,0,vlc-3.1.2.csv
medialibrary/src/org/videolan/medialibrary/media/Artist.java,0,0,0,1,0,vlc-3.1.2.csv
libvlc/src/org/videolan/libvlc/media/MediaPlayer.java,0,0,0,1,0,vlc-3.1.2.csv
libvlc/src/org/videolan/libvlc/RendererDiscoverer.java,0,0,0,1,0,vlc-3.1.2.csv
medialibrary/src/org/videolan/medialibrary/media/Genre.java,0,0,0,1,0,vlc-3.1.6.csv
vlc-android/src/org/videolan/vlc/gui/video/VideoPlayerActivity.java,1,0,0,0,0,vlc-3.1.6.csv
libvlc/src/org/videolan/libvlc/MediaDiscoverer.java,0,0,0,1,0,vlc-3.1.6.csv
medialibrary/jni/medialibrary.cpp,0,0,69,0,0,vlc-3.1.6.csv
libvlc/src/org/videolan/libvlc/VLCObject.java,0,0,0,1,0,vlc-3.1.6.csv
medialibrary/src/org/videolan/medialibrary/media/MediaWrapper.java,0,0,0,1,0,vlc-3.1.6.csv
libvlc/src/org/videolan/libvlc/MediaPlayer.java,0,0,0,1,1,vlc-3.1.6.csv
libvlc/src/org/videolan/libvlc/Dialog.java,0,0,0,1,0,vlc-3.1.6.csv
medialibrary/src/org/videolan/medialibrary/media/Folder.java,0,0,0,1,0,vlc-3.1.6.csv
medialibrary/src/org/videolan/medialibrary/media/Album.java,0,0,0,1,0,vlc-3.1.6.csv
medialibrary/src/org/videolan/medialibrary/media/SearchAggregate.java,0,0,0,1,0,vlc-3.1.6.csv
medialibrary/src/org/videolan/medialibrary/media/HistoryItem.java,0,0,0,1,0,vlc-3.1.6.csv
medialibrary/src/org/videolan/medialibrary/Medialibrary.java,1,0,0,0,0,vlc-3.1.6.csv
medialibrary/src/org/videolan/medialibrary/media/Playlist.java,0,0,0,1,0,vlc-3.1.6.csv
libvlc/src/org/videolan/libvlc/Media.java,0,0,0,1,0,vlc-3.1.6.csv
medialibrary/src/org/videolan/medialibrary/media/Artist.java,0,0,0,1,0,vlc-3.1.6.csv
libvlc/src/org/videolan/libvlc/media/MediaPlayer.java,0,0,0,1,1,vlc-3.1.6.csv
libvlc/src/org/videolan/libvlc/RendererDiscoverer.java,0,0,0,1,0,vlc-3.1.6.csv
medialibrary/src/org/videolan/medialibrary/media/Genre.java,0,0,0,1,1,vlc-3.1.7.csv
vlc-android/src/org/videolan/vlc/gui/video/VideoPlayerActivity.java,1,0,0,0,0,vlc-3.1.7.csv
libvlc/src/org/videolan/libvlc/MediaDiscoverer.java,0,0,0,1,0,vlc-3.1.7.csv
medialibrary/jni/medialibrary.cpp,0,0,69,0,1,vlc-3.1.7.csv
libvlc/src/org/videolan/libvlc/VLCObject.java,0,0,0,1,0,vlc-3.1.7.csv
medialibrary/src/org/videolan/medialibrary/media/MediaWrapper.java,0,0,0,1,0,vlc-3.1.7.csv
libvlc/src/org/videolan/libvlc/MediaPlayer.java,0,0,0,1,0,vlc-3.1.7.csv
libvlc/src/org/videolan/libvlc/Dialog.java,0,0,0,1,0,vlc-3.1.7.csv
medialibrary/src/org/videolan/medialibrary/media/Folder.java,0,0,0,1,0,vlc-3.1.7.csv
medialibrary/src/org/videolan/medialibrary/media/Album.java,0,0,0,1,0,vlc-3.1.7.csv
medialibrary/src/org/videolan/medialibrary/media/SearchAggregate.java,0,0,0,1,0,vlc-3.1.7.csv
medialibrary/src/org/videolan/medialibrary/media/HistoryItem.java,0,0,0,1,0,vlc-3.1.7.csv
medialibrary/src/org/videolan/medialibrary/Medialibrary.java,1,0,0,0,1,vlc-3.1.7.csv
medialibrary/src/org/videolan/medialibrary/media/Playlist.java,0,0,0,1,0,vlc-3.1.7.csv
libvlc/src/org/videolan/libvlc/Media.java,0,0,0,1,0,vlc-3.1.7.csv
medialibrary/src/org/videolan/medialibrary/media/Artist.java,0,0,0,1,0,vlc-3.1.7.csv
libvlc/src/org/videolan/libvlc/media/MediaPlayer.java,0,0,0,1,0,vlc-3.1.7.csv
libvlc/src/org/videolan/libvlc/RendererDiscoverer.java,0,0,0,1,0,vlc-3.1.7.csv
